epoch,train_loss,val_loss
1,0.6831671460855099,0.6699509443623004
2,0.6402524337747525,0.60815826914098
3,0.5989308639818673,0.567816684741785
4,0.5634821016575562,0.5639606755558807
5,0.5556016847606268,0.5491185996792104
6,0.5522581192992356,0.5432763984887907
7,0.5581038490414225,0.5435704264310327
8,0.5560044904528011,0.5503664919645479
9,0.5460520124487998,0.5452740823868478
10,0.5453028463673303,0.5748319920926991
11,0.5472134672754261,0.542737072057063
12,0.5351431598638358,0.5639004188008828
13,0.5324427061596148,0.5624371324435319
14,0.5322701118746824,0.5503456692884464
15,0.5336914013212808,0.5509390966727001
16,0.5245781276691315,0.556794290495391
17,0.5282273888916533,0.5317428418905428
18,0.5214259464133535,0.6389979572579412
19,0.51595217958832,0.5385353765865364
20,0.5190942709343436,0.5723577312903829
21,0.5117274078539478,0.553357486677642
22,0.517704554731817,0.558456534206277
23,0.5130739146977039,0.5575780101341776
24,0.5077122915145975,0.5580487558157137
25,0.5055830162244437,0.5554876652094397
26,0.5068901370483827,0.5602273522037091
27,0.5086722362790639,0.5604780971413792
