epoch,train_loss,val_loss
1,0.6912858256397528,0.6796155160871046
2,0.661437319707534,0.630929810562353
3,0.607897250716544,0.6009420937505262
4,0.5770195721432978,0.5754900132787639
5,0.5710256723274857,0.5884469795501095
6,0.5617135561491298,0.5699326560415071
7,0.5396227555216849,0.5705047965734854
8,0.5443920259715809,0.5705790070966742
9,0.5288681815724253,0.5498997384104235
10,0.5371868914331359,0.5838695593263911
11,0.5408070410498447,0.5515147283159453
12,0.5357140375300047,0.557457854350408
13,0.523078129947606,0.5576780143825487
14,0.5233242589361473,0.547384293257505
15,0.5230971389546312,0.55292559115366
16,0.5215807648481965,0.532410589442856
17,0.5158511394487886,0.5437074951056776
18,0.5270888693559009,0.5346238174657713
19,0.5198751460519488,0.5478067233644682
20,0.517343474894934,0.5323064012088995
21,0.5238612036891592,0.5302376952664606
22,0.5172006345812215,0.5334135328216114
23,0.5197545697170622,0.5544985488228414
24,0.5219640865243346,0.5537588562088451
25,0.514481828582065,0.5285282645417356
26,0.5091361958124915,0.529164160805187
27,0.5086397045961628,0.5547226691383055
28,0.5107841679516933,0.53627499800989
29,0.5124400462608754,0.5462152677020807
30,0.5072643211287058,0.5548765577118973
31,0.5027373241567703,0.5889389453263119
32,0.5177840743025118,0.5639614668385736
33,0.5047408077791763,0.5357981882561212
34,0.5009751456758011,0.5676518856793985
35,0.49906728885508717,0.6124681857810623
