epoch,train_loss,val_loss
1,0.6922724481703313,0.6927998786748841
2,0.668721597605632,0.6346330933792647
3,0.6048158314091071,0.6106501180072164
4,0.5764468448865483,0.5547506809234619
5,0.5615510217138381,0.5793968757917715
6,0.5604888739471977,0.5945961198141408
7,0.5519144188557386,0.5816107801226682
8,0.5493702956597369,0.5459891363631847
9,0.5394855642641952,0.5599213776200317
10,0.5354560175736233,0.5384830465150434
11,0.5288440564549916,0.5990404452002326
12,0.545504381996805,0.5423660839712897
13,0.5356123343523739,0.5429988538109979
14,0.533171673814584,0.5442170147285905
15,0.5308213819604755,0.5506820283656897
16,0.5358966511630334,0.5357643753983253
17,0.5303607148997933,0.5477918823098027
18,0.5188627145689022,0.6020054096399352
19,0.541510282176937,0.529550086620242
20,0.5333336492058844,0.5424574967040572
21,0.5315172737686767,0.5552370908648468
22,0.5366433645310595,0.5949369502622027
23,0.5358137137432727,0.5627718020317166
24,0.5193153829094361,0.5592593114043392
25,0.5295774604983295,0.5849538237549538
26,0.519212625348391,0.6100589480510977
27,0.5190704012779054,0.5299262078695519
28,0.5162166654101643,0.5409350312033365
29,0.5211628520388693,0.5347308946210284
