epoch,train_loss,val_loss
1,0.6971265028756609,0.6919152355194091
2,0.6943827573832974,0.6909480547904968
3,0.69313724427646,0.6885704374313355
4,0.6919521323491963,0.685712821483612
5,0.6891560600662874,0.676683189868927
6,0.6833964086542226,0.666750111579895
7,0.6792037957980309,0.6551230955123901
8,0.6697346346011734,0.6335167264938355
9,0.6618380334508406,0.6191705703735352
10,0.6544121735960279,0.6003411841392517
11,0.6449520359804601,0.5860932779312134
12,0.6365210743062826,0.5828013777732849
13,0.6352239183905951,0.5659037256240844
14,0.6218369084041394,0.5590270400047302
15,0.617677360672742,0.565005544424057
16,0.6128675414523158,0.5489998984336854
17,0.6011786077560399,0.5453985857963563
18,0.5951493275419764,0.5445034444332123
19,0.5884865999355594,0.5629275894165039
20,0.5881679680545456,0.5432679235935212
21,0.5785986948361167,0.5645750880241394
22,0.5757764595258651,0.5399665284156799
23,0.5738284334322954,0.5352910423278808
24,0.5782703830872054,0.5427435863018036
25,0.5768898185656127,0.5327390336990356
26,0.5606199629379042,0.5240466678142548
27,0.5585922575090603,0.5366857492923737
28,0.5734080947877047,0.6483216500282287
29,0.5639577453786676,0.567670361995697
30,0.5562978362127319,0.5471042966842652
31,0.5566801804752328,0.5386129474639892
32,0.5586105074679143,0.546721408367157
33,0.5460436557546074,0.5585082125663757
34,0.5521306758777862,0.5957885432243347
35,0.5486676782603751,0.5358789157867432
36,0.5428559580100774,0.5616711390018463
