epoch,train_loss,val_loss
1,0.6419417308443967,0.5987676966308367
2,0.5524762014794377,0.4923941071080689
3,0.4086346654504907,0.2811330347368033
4,0.11856119877951726,0.03033955266127492
5,0.020001653454811422,0.02905396427405943
6,0.016059196821866472,0.02891886057239948
7,0.015987937236803227,0.028808711188854558
8,0.01588099073774046,0.029068324235406253
9,0.016224038237002348,0.02877781056974194
10,0.015924383862009176,0.029081074281199142
11,0.016385622437005986,0.028851728554409328
12,0.016118784372095258,0.028797807042846586
13,0.01612397503389178,0.02883733255733358
14,0.016419868802876457,0.028780180628937068
15,0.01617637360437008,0.029024468163157454
16,0.01597487733813828,0.028772217802482077
17,0.016476758149911345,0.030167453433617507
18,0.016693598430145958,0.028782547774291276
19,0.015933488301403627,0.029023992026796435
20,0.016090985755052883,0.028800366612354127
21,0.016188716971585287,0.028816084976833644
22,0.015984480014110767,0.029510776669082073
23,0.01629969223350992,0.028789922816328483
24,0.01608652431883229,0.028785031104441916
25,0.016187772909735814,0.029303924909027498
26,0.016080834992070345,0.028811502500925915
27,0.015893969422346978,0.028885108962802605
28,0.016154802869480386,0.029211750051172655
