epoch,train_loss,val_loss
1,0.5477622811741909,0.8754780052722185
2,0.5429557823987372,0.8779848676988449
3,0.5421587003271421,0.8553143349187128
4,0.5417404708691461,0.8987105920397002
5,0.5286088494203014,0.9360352699784027
6,0.49643250608983186,0.7568671381336519
7,0.48321295028608424,0.8603952321512945
8,0.4754631938800092,0.7363058116244173
9,0.4803544082832784,0.8315205395906821
10,0.4777135548242808,0.7344798164806147
11,0.47298255976544534,0.7339070953171829
12,0.4686546294667315,0.7562133210828934
13,0.46725812528300675,0.7176537178028589
14,0.46845367697668777,0.7781691242908609
15,0.4569755346695226,0.7845034249897661
16,0.4598631503918095,0.7126270114690408
17,0.45719803505855017,0.8888815394763289
18,0.4553096198049225,0.7268670598665873
19,0.4552757746249431,0.7222448169499979
20,0.455702507183175,0.7183307032475527
21,0.448285464870317,0.8819907567966944
22,0.4485438801022475,0.9949392080307007
23,0.45679660742408457,0.7307558039139057
24,0.4469593395986494,0.75766270599146
25,0.4533400417111479,0.7086565049215295
26,0.4475971463266073,0.7357099364543783
27,0.4400350873367088,0.7434702789646456
28,0.45046038268140753,0.7425456848637811
29,0.44118944840737306,0.7511989460594353
30,0.44845725160896915,0.6995454841646654
31,0.44025495373178175,0.7052173977610708
32,0.4386938317265941,0.7133381613369646
33,0.4397298984116749,0.7312858091003593
34,0.4406642598570931,0.7136580772783564
35,0.44442117247253016,0.7057121409766975
36,0.4421001437580339,0.7163021612441403
37,0.4442866087519149,0.7538052379399881
38,0.4436483638427435,0.7094066314313604
39,0.438242412498191,0.7244712285611822
40,0.44021695736604194,0.7066139469201538
