epoch,train_loss,val_loss,val_accuracy
1,1.8883801553302342,1.6820621091842651,0.4114
2,1.7444727936850655,1.615362091255188,0.4442
3,1.6912265220218234,1.6036572826385498,0.4346
4,1.658427842818366,1.5424322254180909,0.4614
5,1.6302215039359198,1.5329004613876342,0.4618
6,1.6039075252956814,1.5031372241973877,0.4732
7,1.5843635517756145,1.4990110624313355,0.468
8,1.5708100477430555,1.4917802885055542,0.4684
9,1.556489435619778,1.4805661808013917,0.478
10,1.5407400133132934,1.4800101610183716,0.4812
11,1.5317779345618354,1.474186709022522,0.4774
12,1.516287908214993,1.4576645305633544,0.4864
13,1.5130662072075738,1.4479825050354005,0.4862
14,1.5045729065153335,1.4483871629714966,0.4828
15,1.496435509300232,1.4366991731643677,0.4924
16,1.4876375270207722,1.4345200942993164,0.4896
17,1.479633390405443,1.4508225456237793,0.487
18,1.4770130335277982,1.440097197151184,0.487
19,1.4694051744672987,1.433719496536255,0.482
20,1.4652212939368354,1.4475657175064087,0.4876
21,1.4563498814900717,1.4437084672927856,0.4882
22,1.4509034616682264,1.4304247961044312,0.4902
23,1.443700689570109,1.4270397048950196,0.4916
24,1.4428829217274983,1.4205939043045044,0.4892
25,1.435959978781806,1.4263304040908813,0.4888
