epoch,train_loss,val_loss,val_accuracy
1,1.8383591246710884,1.5805988517761231,0.4304
2,1.4779204287846883,1.370807504272461,0.4932
3,1.3072069123162164,1.24877852268219,0.5778
4,1.2354067320611741,1.1778201015472411,0.5982
5,1.1669988363901773,1.1567004890441894,0.6004
6,1.1305480446285672,1.0656152715682983,0.6446
7,1.098401720958286,1.0226012036323546,0.645
8,1.0706572176827325,1.0488214851379394,0.6538
9,1.048942187415229,0.981787520980835,0.6754
10,1.0422115908092922,1.0290249504089355,0.6642
11,1.010477945836385,1.2930197878360747,0.5958
12,1.0139802922354804,0.9579049695968628,0.6636
13,0.9994184889051649,1.002281985282898,0.66
14,0.990002967898051,1.152490784072876,0.63
15,0.9800705748769972,1.2456243495941162,0.5736
16,0.9704819360627068,0.9190796761512756,0.688
17,0.9637893294228448,0.9128349791526794,0.6776
18,0.942432989830441,0.8759715826034545,0.7072
19,0.9495612153159247,0.913323699760437,0.6918
20,0.9298278039932251,0.8971991952896118,0.6918
21,0.9181451377868652,0.9132675023078919,0.6882
22,0.9212004044214884,0.7931593173027038,0.7272
23,0.9095210509194268,0.956389175605774,0.6798
24,0.9123162686136034,0.985924133348465,0.673
25,0.892524874385198,1.0310755862236023,0.6632
26,0.8864784898334079,0.9237080665588379,0.696
27,0.8841785220146179,0.9699659091949463,0.6836
28,0.8651380254109701,0.886689836883545,0.704
29,0.8657294052335951,0.9222141218185425,0.6914
30,0.8558988347265456,0.7998862165451049,0.7288
31,0.8475869073232015,0.7969172016143798,0.7274
32,0.8407078199916416,0.8440939165115356,0.7182
33,0.8373122426244948,0.835486724281311,0.7224
34,0.823601180797153,0.7427746894836426,0.7408
35,0.8211765883763631,0.983654605293274,0.6774
36,0.814138519944085,0.8348421795845031,0.717
37,0.8018954122861226,0.7423879728317261,0.7448
38,0.7933036259757148,0.8309101118087768,0.729
39,0.7868271633678012,0.8930641242265701,0.6986
40,0.7822905151791043,0.793228437280655,0.7358
41,0.7707856134202745,0.7402091432571412,0.75
42,0.7626339599927267,0.7432132150650025,0.7488
43,0.7495779884338379,0.8386859133720398,0.7364
44,0.7450071941799588,0.7158574242591857,0.7546
45,0.7406349278979831,0.7346124720573425,0.7458
46,0.7292090361171298,0.8791086049079895,0.7114
47,0.718162755786048,0.6898314960479737,0.7654
48,0.7125279806772867,0.7631897994041443,0.746
49,0.7034331425560846,0.7464056791305542,0.7496
50,0.6944385027567546,0.6432552574396133,0.7764
51,0.68173902759552,0.6290206202745438,0.7898
52,0.6746354645093282,0.6512051830291748,0.778
53,0.6664908374786377,0.6387515533447266,0.7792
54,0.6618223280376858,0.6361656263351441,0.7802
55,0.6494649405373467,0.6959640935897827,0.7672
56,0.6360234403292339,0.6342756657600402,0.7818
57,0.6317692412694296,0.6338549262046814,0.7854
58,0.6269780650668674,0.6269235897064209,0.792
59,0.6111291160225868,0.6257142124176025,0.7878
60,0.6016119512769911,0.6172763063430786,0.7906
61,0.5957007713635762,0.721385029220581,0.7698
62,0.586746676296658,0.5759831572532654,0.8044
63,0.577405778810713,0.6371698046684265,0.7828
64,0.5663382484965854,0.6610883049964905,0.7766
65,0.5583621534347534,0.5858102392196656,0.7988
66,0.5460979552904764,0.562041315317154,0.8046
67,0.537103029621972,0.5458690912723542,0.8082
68,0.5254315290768942,0.5479434179782867,0.812
69,0.5151812617142996,0.5275010457515716,0.8182
70,0.49926860324011907,0.5512233626365661,0.812
71,0.49775253312852646,0.4627297679901123,0.8464
72,0.47865518945588004,0.561162426185608,0.8192
73,0.4768696135203044,0.4983686998128891,0.8342
74,0.4690738928053114,0.5196286515712738,0.8166
75,0.45151954867574906,0.5166646535873413,0.8218
76,0.44181443769401973,0.4862396088719368,0.8308
77,0.43182560970518324,0.4297975410461426,0.8554
78,0.4192638105687168,0.44613642683029175,0.85
79,0.4112817190117306,0.4298184000015259,0.8526
80,0.40312423502604167,0.43545187406539915,0.8506
81,0.38779892159832846,0.4568168308734894,0.8444
82,0.3745130944463942,0.42309946570396423,0.8566
83,0.36419151305622527,0.4086481264591217,0.8606
84,0.3520065203693178,0.41040794730186464,0.863
85,0.34380635976526475,0.4160549099802971,0.8576
86,0.3347086559640037,0.39806265265345575,0.8628
87,0.31897176518506476,0.38240478699207303,0.8742
88,0.31159871750407747,0.38230810450911523,0.8726
89,0.3028727238681581,0.3772893535256386,0.8706
90,0.28864203380478753,0.37760265754461286,0.8726
91,0.2796002201398214,0.3711996090888977,0.8678
92,0.27285882051785787,0.36832264350652694,0.8714
93,0.26791224232912064,0.3702748817205429,0.8788
94,0.2590896034664578,0.36571497743129733,0.8786
95,0.25186887216303083,0.36118173594474795,0.8766
96,0.24590458634561962,0.36525678191184996,0.879
97,0.24601364541318682,0.3574263729393482,0.8798
98,0.24154884946743646,0.3569860157310963,0.8812
99,0.23421648049354554,0.3546054897546768,0.8808
100,0.24116966049141353,0.3523811897516251,0.8816
