epoch,train_loss,val_loss
1,0.036581196783149576,1.0472315762302664
2,0.017271369279390485,0.14687619164659835
3,0.003758775703674117,0.06704023753357406
4,0.0010867964967245145,0.058684653058500576
5,0.0004770515163606554,0.06111272734285581
6,0.00046532085742844847,0.05977776742512637
7,0.00046564321572857635,0.05818685192135301
8,0.000416065096442147,0.05021788829033918
9,0.0004158852581072616,0.049266253109320556
10,0.00037581338666570495,0.045774687081575394
11,0.0004255967449433754,0.04208170901061875
12,0.00039854121927957814,0.039825682924820645
13,0.00041214583928985543,0.03702653322995889
14,0.00035408276203386963,0.03560098103883833
15,0.0005324202207609629,0.04033691845465415
16,0.0006397931603443459,0.030626104775779317
17,0.00036635304617859413,0.030281242407341993
18,0.00038233900363752424,0.03236267470413506
19,0.0003621444144907097,0.02878518079840901
20,0.00032007418205746665,0.026436452652410704
21,0.00034480668183216404,0.023745653450046436
22,0.00036316534199280824,0.02322130366274626
23,0.0003199238357058724,0.02324828487074021
24,0.0003472879692971259,0.023696829979815107
25,0.00040776677261972866,0.023889174242273416
26,0.00029951791832058544,0.0224368587357573
27,0.0003406453681898049,0.019855766437283838
28,0.0003041642398349854,0.01900057492796147
29,0.00039089073719145265,0.0185101492385758
30,0.0003231822095549772,0.01825253021820347
31,0.00034318919734413884,0.01915562388920548
32,0.00030259945424298575,0.018985475680910715
33,0.0002942654736320236,0.016468351301137763
34,0.0002752038649400579,0.016463007814813368
35,0.0002688531646520466,0.016229401019835235
36,0.00028453699847793754,0.01841123088604153
37,0.00029793155814047755,0.015565493983207362
38,0.00033038042897238053,0.016590516885170842
39,0.0003301120743221692,0.014715411340688715
40,0.0003100567684757973,0.013944083621891418
41,0.00035763176140838926,0.01444352147086422
42,0.0003671786983417117,0.014226216527790126
43,0.0002874712177557981,0.014060704904322577
44,0.0002968987787309556,0.013906985650410746
45,0.0002491767521614387,0.013628625227968292
46,0.0002687736756461651,0.013822847110505151
47,0.00025870620756353617,0.012824925086875954
48,0.00030182176285194304,0.017140431089861557
49,0.00025626708771588416,0.01258967278322371
50,0.0002591383751417458,0.012184384878319089
51,0.0002574398731709716,0.011931449801910042
52,0.00026861300979879856,0.011803053651410754
53,0.0002625315057467626,0.011396526257590493
54,0.0002727853397837143,0.011439462109367447
55,0.0002996770471431063,0.012211158281505699
56,0.00025053917145951367,0.014787702941068329
57,0.00032260476391478103,0.014862551621281275
58,0.0002462754424893143,0.010432497773430135
59,0.0002291238435650177,0.014408303516926152
60,0.00024369384880836549,0.010401553483587681
61,0.00032608887599401245,0.010108242788822344
62,0.00027553097350769277,0.010026176192677847
63,0.0002430279237244795,0.010012678322520587
64,0.00032922243060368286,0.010949396113357922
65,0.00024660467354197863,0.009841984156334754
66,0.00023395246948904654,0.00980399536097994
67,0.00021965127633146437,0.010005079707739378
68,0.00020790920489861703,0.01029869279648998
69,0.0002095575101395726,0.009220132696451527
70,0.00023021660149159857,0.009264723904947243
71,0.00024671123313825007,0.00893063614569088
72,0.0003018265842169193,0.009058401652491919
73,0.000262002633178459,0.009175672721449691
74,0.00021596845991894308,0.010483623841906538
75,0.00021608264889950171,0.008669468878519417
76,0.00023976271050913793,0.009329335487420015
77,0.0002166177743816822,0.011112944877678804
78,0.00025970758102282813,0.009155829907348841
79,0.00020787302324046881,0.008919192385850566
80,0.00021082360936097567,0.008279120402023344
81,0.0002775766517986524,0.010113220182385776
82,0.00023673654364048566,0.008492136115927508
83,0.00022370912456756896,0.008143242614546626
84,0.0002549561997007205,0.008406805667546716
85,0.0002455178783983448,0.012776039171927047
86,0.00026775179251741903,0.008693742593473728
87,0.00021806431555412796,0.00799599758321696
88,0.00017925067319011527,0.007630451351846799
89,0.00019912654618783649,0.008563465023837468
90,0.0002594090947834666,0.007494877138645342
91,0.00025782211141504505,0.007423465610435694
92,0.00030059598990480495,0.008972321627753795
93,0.00021330592346525292,0.007153582786864574
94,0.0002524653347011,0.007506466221691358
95,0.00017904896017203068,0.007640065865056349
96,0.0002168883972311184,0.007513046817909373
97,0.00021519052613166211,0.007518073562348243
98,0.0002564405684580805,0.0077074722635864035
99,0.0001744836618899127,0.007598535664895973
100,0.0001819748470792004,0.007043399064257594
