epoch,train_loss,val_loss
1,0.1007153459049605,0.34133481979370117
2,0.021260851994156837,0.01704630788673859
3,0.0030328882282864658,0.002766673356331516
4,0.0012453324161469936,0.0030745679125337316
5,0.0007834948865546995,0.0017432211702320688
6,0.0006192446458924101,0.002296573057134479
7,0.0006061425290232207,0.003996841480383779
8,0.000535412507209306,0.002363581378658367
9,0.0005659929235571114,0.0037652660382561163
10,0.0004890524396360234,0.003008678743366779
11,0.0004765306224141244,0.0022221414572882034
12,0.000437618522063041,0.0020295721490286513
13,0.0004914567349527447,0.0025463376175796633
14,0.00043009638064215287,0.0013347869015086701
15,0.0004446338299099608,0.0012803126407768763
16,0.000455617790282997,0.0013776553102012835
17,0.000402679887360357,0.0015965729616444079
18,0.0006169965601279802,0.001361719133807254
19,0.0003900500823090196,0.001105211467694233
20,0.0003944560376621158,0.0012398867926670994
21,0.0003721926295923586,0.0010736005606664584
22,0.0003593833741215264,0.0013222417870241373
23,0.0003817578878618412,0.0009560916137116232
24,0.00045788031086892254,0.0012207733678151992
25,0.0003275560494417342,0.0009398969180771325
26,0.0003676803590999026,0.0011740572702158057
27,0.00038741315179884365,0.0008921848568548956
28,0.0003916044098906879,0.0011518011809013194
29,0.0003206240915053465,0.0011304848928852837
30,0.0003362831931386473,0.000857192861598612
31,0.00030667023129608167,0.0008224785998740261
32,0.00032925146286178267,0.0013713009129877728
33,0.00032859398921819224,0.0008946948933719408
34,0.0002832751621281628,0.0008096356442806744
35,0.00029598478663936346,0.0008920850647189239
36,0.0003731036556372853,0.0011236924784128915
37,0.0003043120973341879,0.0011819846660710207
38,0.0003387689599137762,0.001138744138683755
39,0.00029053790812974355,0.0011807387235970928
40,0.000277472142216159,0.0007532448726844522
41,0.00026167668014822314,0.0008585131842421719
42,0.00034698576689209346,0.0024083255983815333
43,0.00042049086220955395,0.0008576396151934519
44,0.00040108721761905646,0.0008173583992895218
45,0.00035430659291156433,0.0012292444042050013
46,0.00026996675534130427,0.0007217384973946627
47,0.00027591748387522405,0.0007279182065020103
48,0.00028055647658379554,0.0012901739152793837
49,0.00025166720811316707,0.0007037487247553055
50,0.00026091490014014434,0.00110279801209448
51,0.0002527543359749792,0.0007359562142023651
52,0.00026143354590057387,0.0008831269379778959
53,0.00023693440158825395,0.0007468010840642423
54,0.0002536103399055261,0.0007538334178360235
55,0.00026764909466533185,0.0007589648553806514
56,0.00028381916373590384,0.0008226815509692867
57,0.00022918383264832745,0.0011690088529324176
58,0.0002214660661676052,0.0008052531675905875
59,0.00024713720731618476,0.0012863538052776072
60,0.00026491975630492425,0.0006610915493588932
