epoch,train_loss,val_loss
1,0.6978544415423468,0.6921188725103246
2,0.6937202453744714,0.6899000783958057
3,0.6932879363688771,0.6881089723936402
4,0.6931922641452382,0.6864970060858396
5,0.6917824054500366,0.6813304672146788
6,0.6882893976723609,0.6728216988025325
7,0.683128556973879,0.661000669002533
8,0.6757930491567316,0.6465703390612461
9,0.6653057141629969,0.6230987782525544
10,0.6665089618673398,0.6247491175585455
11,0.6501583169155899,0.6392375968470432
12,0.6463855247381898,0.585083512386473
13,0.6418106926578409,0.575619649178911
14,0.6430368640325561,0.5769462668069518
15,0.631409712045432,0.5629952296172038
16,0.6211053876261727,0.5714697412925192
17,0.6193550340790207,0.5605054285266612
18,0.6141033170635934,0.5765892833766371
19,0.6071007385143503,0.5292093930858197
20,0.6005329690799692,0.5561341017779737
21,0.5936370924723057,0.5295875863273545
22,0.5841904301956181,0.5436026400858813
23,0.5897173606508228,0.5196998042635398
24,0.5778765104702841,0.5294707972224396
25,0.5732103202413961,0.5190399058974615
26,0.5722379713363395,0.5160788864192396
27,0.5713455517670548,0.5118318442070838
28,0.5687928095936381,0.5251723285948876
29,0.5682504838199047,0.5339061399497608
30,0.5581246931865697,0.5281683843914825
31,0.5636890351509444,0.5232071203760581
32,0.5657101052072897,0.5035259322364731
33,0.5544403677081325,0.5131859159705663
34,0.5576698207671219,0.5170320608828327
35,0.5506286939160432,0.5333628996764079
36,0.5503476981028438,0.5286450568992312
37,0.5452817902543973,0.5609269519843677
38,0.5446506371308845,0.5345737143318252
39,0.5514167493995784,0.5408302049825687
40,0.5394378358368837,0.5910902625263328
41,0.5427711703942918,0.554303772968821
42,0.5346181456414447,0.5563456776118515
