epoch,train_loss,val_loss
1,1.005744042307521,39.88530028692566
2,1.004519991724466,39.73650700030941
3,0.9946034300981075,39.7134799768429
4,1.0070789731091352,40.46006714471496
5,1.0099211705885522,39.75822871746403
6,1.0049584840566719,42.60694658638227
7,1.0794690994148077,39.92930784319887
8,1.0005468433351195,39.96363996751238
9,0.9884694953782694,40.0063592891882
10,0.993111193319185,40.03528315478032
11,0.9803895443295375,40.07898326911548
12,0.9653249874867526,40.19026516451694
13,0.957002422547396,40.713648578908185
14,0.9598768031444127,41.60449913704749
15,0.9510678100196456,42.100351919042005
