epoch,train_loss,val_loss,val_accuracy
1,1.422540760644277,1.0735832069396973,0.6104
2,1.0826090445200602,0.9125592223167419,0.671
3,0.9451316213819716,0.8726271423339844,0.6948
4,0.8619132018407186,0.836832044506073,0.7026
5,0.8012459003448487,0.7139378793716431,0.7492
6,0.7545163196775648,0.701500696182251,0.7544
7,0.7195254995028177,0.7484749186515808,0.7426
8,0.6876588745964898,0.6658539236068726,0.765
9,0.6635583278867934,0.6210128520488739,0.7812
10,0.6361698681407505,0.6316564253807068,0.7874
11,0.614443152835634,0.5893610116004944,0.8014
12,0.5961047669516669,0.5742063182830811,0.8038
13,0.5724605780760447,0.5744955276727677,0.805
14,0.5579799556361305,0.558075394487381,0.8132
15,0.5445934101157718,0.5643126209259033,0.8108
16,0.5326189535405901,0.6017944013595581,0.798
17,0.5178272792683707,0.5256808547019959,0.8184
18,0.5061379380491045,0.5397695446968078,0.8144
19,0.4986480193323559,0.5287756508350372,0.8136
20,0.4829965860684713,0.5383257895469665,0.8164
21,0.47735758228302,0.5330852353096008,0.8162
22,0.4627536074532403,0.5228427712440491,0.8194
23,0.4594664885547426,0.5103693755626678,0.8208
24,0.4501000776661767,0.49829143710136414,0.8334
25,0.4394972564326392,0.5145816510438919,0.8302
26,0.43465204186704426,0.49729380054473876,0.8346
27,0.4281907950454288,0.511427120089531,0.8302
28,0.4183221852011151,0.5079413300037384,0.8356
29,0.4089460836357541,0.4737134738445282,0.8418
30,0.39985290852122835,0.4978808586835861,0.8374
31,0.39916161954138013,0.4723729990303516,0.8418
32,0.3935774411519368,0.5074997681140899,0.8308
33,0.38513158300187855,0.47834768778085707,0.8372
34,0.37739719021320345,0.4755869246006012,0.8396
35,0.37468355105717976,0.4780482161283493,0.8408
36,0.36224109043015373,0.4967240424156189,0.8394
37,0.36163873490757414,0.4767050796806812,0.8452
38,0.35653006608751087,0.4829554668545723,0.8412
39,0.3527100586626265,0.4815675073385239,0.842
40,0.3409853578302595,0.4807581982135773,0.8508
41,0.3381180164575577,0.4816077380180359,0.8424
