epoch,train_loss,val_loss
1,0.6936346125184444,0.6938272053652471
2,0.6934218124339455,0.6926605429979834
3,0.6940684674078959,0.6924279585923299
4,0.6935680958262661,0.6929545361216706
5,0.6933909435021249,0.6926175497546054
6,0.6933200296602751,0.6928445171601701
7,0.6934659606532046,0.6928274336427745
8,0.6933645491014447,0.6929898173502176
9,0.6933410251349733,0.6923895082851448
10,0.6931634304816263,0.6923941167274325
11,0.6931082543573881,0.692806346581714
12,0.6931591514955487,0.6926696690002291
13,0.693133741094355,0.6924538004516375
14,0.6930403855808994,0.6925439828693276
15,0.6932077962055541,0.6926266999527959
16,0.6929355148683515,0.6924246337154124
17,0.6930151989585475,0.6920358638952274
18,0.6928876450187281,0.6920814089255758
19,0.6927907519173204,0.6919622976000946
20,0.6928237174686632,0.6917486957984396
21,0.6926017717311257,0.6912349149732306
22,0.6925912562169527,0.6911077546601249
23,0.6923901177289193,0.6912387231789013
24,0.692415455977122,0.6903381501093949
25,0.6921394979744627,0.6907435065448875
26,0.691799659478037,0.6897480906826434
27,0.6915485179215147,0.6884894524470414
28,0.6908879405573795,0.6882360565780413
29,0.6907629673941094,0.6883126869060026
30,0.6905755578425893,0.6877791905167079
31,0.6893509270852072,0.6855449717823822
32,0.6887068915785405,0.6846020286626154
33,0.688143111111825,0.6836755051471219
34,0.6872073662908453,0.6830698180906843
35,0.6857251451726545,0.6811185727025023
36,0.683969357557464,0.6819268016531916
37,0.683327547290869,0.6803029462842658
38,0.6825129243365505,0.6787432668232681
39,0.6815049418231898,0.6778326217490848
40,0.6797350320899695,0.6781688869589626
41,0.6785448570000497,0.6762101803675736
42,0.6782909568987394,0.6760268618564794
43,0.6766055634147242,0.676857572971004
44,0.6750588542536685,0.6747325747319968
45,0.6743691563606262,0.6732483464892548
46,0.6738032541776958,0.6742291556726588
47,0.6722894729229442,0.6737357915037929
48,0.6736260673456025,0.6692206706150924
49,0.6728348920219823,0.6680042613850962
50,0.6705206235249838,0.667387047026417
51,0.6705410323644939,0.6677106725107326
52,0.6680240181454441,0.6654770527735795
53,0.6679716528507701,0.6643309327635435
54,0.6663495762306347,0.6635750054132821
55,0.6662547232811911,0.6619126631481813
56,0.6654637696450216,0.6613706444749737
57,0.6656234640824167,0.6612067553076414
58,0.6645638315301192,0.6559354049144405
59,0.662900355824253,0.6560774421927953
60,0.661951129896599,0.6536645647322777
61,0.661777723253819,0.653408933984171
62,0.6593282588741236,0.6518712167692656
63,0.6596897516334266,0.6507641401621375
64,0.6564696713497764,0.6466458805716864
65,0.6559571320550484,0.6488033450476014
66,0.6557924998433966,0.6459148419965611
67,0.6561702165687293,0.6421735758828645
68,0.6568169436956707,0.6390296031933019
69,0.6526467674656918,0.6389652803392694
70,0.6509023214641371,0.6371736437967508
71,0.6510751906194185,0.635438602749664
72,0.6508150728125321,0.6324844490183462
73,0.6492778920290763,0.6321083088912586
74,0.6473929944791292,0.6297099554892813
75,0.6463368012194048,0.626551870662387
76,0.6444020375870821,0.6282466809348305
77,0.6441451488879689,0.6253966388135853
78,0.642199438914918,0.6209541069399013
79,0.6439043910879838,0.6281600883691618
80,0.6395350997908074,0.6153391717684151
