epoch,train_loss,val_loss,val_accuracy
1,1.9500244567023384,1.7059105827331542,0.3894
2,1.7752923899756539,1.6013451316833496,0.4294
3,1.7137108571794297,1.548672385406494,0.448
4,1.659929790242513,1.4942741067886351,0.47
5,1.6355786968655057,1.4434600748062134,0.4826
6,1.6069514907201132,1.442155951499939,0.4848
7,1.5847729113260904,1.412548494052887,0.4948
8,1.5573891064325969,1.4169709869384766,0.4932
9,1.540930864376492,1.379079556274414,0.5156
10,1.5213396206325955,1.3512805709838867,0.5172
11,1.5075355074140762,1.3347928953170776,0.5208
12,1.494941434987386,1.3377363389968873,0.5254
13,1.4816252372741698,1.305178899383545,0.5372
14,1.4734601149029203,1.2977073848724365,0.537
15,1.4583213470247056,1.2888718559265138,0.5452
16,1.4425104088465373,1.2771363494873047,0.5498
17,1.4286822291056316,1.2735396949768067,0.5436
18,1.4241867618984647,1.2632014713287354,0.5522
19,1.4144041028340657,1.2407005138397216,0.5604
20,1.4061362551371257,1.241520136833191,0.562
21,1.3935307038201226,1.2381082319259644,0.5648
22,1.3926504291322497,1.2273289730072021,0.566
23,1.3740123001946343,1.214025233078003,0.5678
24,1.3712730541970994,1.2017571176528932,0.5764
25,1.3667337564044528,1.1950811250686646,0.5772
26,1.354733784336514,1.1966238899230957,0.5726
27,1.347337557750278,1.183928199195862,0.582
28,1.3430461918936836,1.181872936630249,0.5784
29,1.335088333023919,1.1790889265060425,0.5828
30,1.3287872744666205,1.1768649175643922,0.5804
31,1.3277153884039985,1.17047497215271,0.5856
32,1.320988201883104,1.1631705801010133,0.5904
33,1.3184588446299235,1.1666105564117433,0.5824
34,1.311539786338806,1.1593867704391478,0.5892
35,1.31693221282959,1.1610042600631714,0.5902
36,1.3072696859253778,1.1611817403793334,0.5908
37,1.3110506007724338,1.1616030786514282,0.5864
38,1.306107157558865,1.1531633251190185,0.5904
39,1.305867517428928,1.1575762672424317,0.5936
40,1.3045901234308879,1.1566492031097413,0.5896
