epoch,train_loss,val_loss,val_accuracy
1,1.6122139004177518,1.3015836505889893,0.5256
2,1.2554372591442533,1.0834002407073975,0.6048
3,1.071991368929545,0.9264230812072753,0.6702
4,0.9528392527898153,0.8674951497077942,0.6878
5,0.8770755843056572,0.7970126537799835,0.7214
6,0.8191862521701389,0.8062035581588746,0.7184
7,0.779269806543986,0.7495575978279114,0.7424
8,0.7435961868286133,0.6857840745210647,0.7612
9,0.7182631125662062,0.6819793860912323,0.761
10,0.6970639607535468,0.7263483595609664,0.7524
11,0.6718782423178354,0.6647372719764709,0.7734
12,0.6583289687686497,0.6700979794502259,0.7718
13,0.6435229303042094,0.6372772136449814,0.7872
14,0.627703361442354,0.6476960838317871,0.7752
15,0.6155915238486396,0.6950624092578888,0.761
16,0.6059167936484019,0.6228823847293854,0.7954
17,0.5923690197600259,0.629896324634552,0.784
18,0.5854769054412842,0.628366900062561,0.7836
19,0.5821105123360951,0.6145995817184449,0.7866
20,0.5622382787916396,0.6353119735717774,0.7774
21,0.5656643665843539,0.6289923594474792,0.7886
22,0.5564778439945645,0.6137190842151642,0.7912
23,0.5505458361466725,0.6593622157096862,0.7834
24,0.5450229233635796,0.5951402429580689,0.7932
25,0.536357135242886,0.6205567667007447,0.7896
26,0.5308120516671074,0.594698226070404,0.7946
27,0.5270981922600004,0.607035097694397,0.7958
28,0.5188171049541898,0.6093053990364075,0.788
29,0.5191789035797119,0.5912514866828918,0.8036
30,0.5095455132060581,0.5955531811237336,0.7998
31,0.5076260663403405,0.6224015995025635,0.7954
32,0.49945064464675054,0.5909925068378449,0.8044
33,0.4973198100037045,0.5518734830856323,0.808
34,0.4860171535068088,0.5939945879936218,0.8118
35,0.4901023385577732,0.5869171471595764,0.8032
36,0.4911375647703807,0.5690165228843689,0.8106
37,0.4843571862962511,0.5797456809997559,0.8092
38,0.4781157033390469,0.5644332505226135,0.8098
39,0.47527792523701984,0.5613611520767212,0.811
40,0.47198326422903275,0.5989143458366394,0.8018
41,0.4618252861287859,0.584943424320221,0.8078
