epoch,train_loss,val_loss,val_accuracy
1,1.4029404059092203,1.0845504337310792,0.608
2,1.0360272444619072,0.8992082633972168,0.687
3,0.8927606305440267,0.76980626745224,0.7326
4,0.810315464146932,0.7436072465896606,0.7346
5,0.7473295894834731,0.7608939872741699,0.7448
6,0.6905678951263428,0.6394158181667328,0.7754
7,0.6462816442873743,0.6595671625137329,0.771
8,0.6192637628661262,0.5789682545304299,0.7988
9,0.576464361053043,0.5751206585407257,0.8018
10,0.550160774034924,0.5414478148460388,0.8174
11,0.5285178675757514,0.5491648858547211,0.8072
12,0.5049429204702377,0.5008628677606582,0.8326
13,0.47927375594245064,0.4896023174762726,0.8332
14,0.4594842773384518,0.5142663073778152,0.827
15,0.4437017245080736,0.4971390897750855,0.8312
16,0.42370132219129136,0.4500291328191757,0.8474
17,0.41042001510196263,0.46995906863212583,0.8426
18,0.3912465781847636,0.47546093491315844,0.8428
19,0.37897355895042417,0.4628473855495453,0.8462
20,0.36766615206135644,0.4428364472866058,0.8506
21,0.35483216383192273,0.4444894042491913,0.8592
22,0.3432154180606206,0.43283441038131715,0.8604
23,0.32657470689813295,0.4709524354457855,0.8508
24,0.31886914470990496,0.41867570395469667,0.8586
25,0.30146512366930645,0.442868582201004,0.8562
26,0.29624269428253175,0.4272697878837585,0.8654
27,0.2915871282471551,0.41229242334365845,0.8628
28,0.2791602051112387,0.40073542519807814,0.8718
29,0.27389854147964054,0.4086525260448456,0.8708
30,0.2596882337676154,0.420572151529789,0.8664
31,0.25079833896160125,0.41377902787923815,0.8722
32,0.24227882639302148,0.4314610891819,0.8722
33,0.2341318103697565,0.4172196425914764,0.8748
34,0.2217397910316785,0.4302580570578575,0.8726
35,0.2177217869983779,0.4299815781414509,0.8762
36,0.21397323067453172,0.4120990433931351,0.8804
