epoch,train_loss,val_loss,val_accuracy
1,1.4241439079708522,1.0519099815368653,0.6232
2,1.0775070353190104,0.935165092754364,0.6616
3,0.9404392852783203,0.8525810935974121,0.6922
4,0.8584756317774455,0.7866474555969238,0.7238
5,0.7999048602845934,0.7206059055328369,0.7446
6,0.7617306848949856,0.7151210635185242,0.7488
7,0.7235799825032552,0.7493839217662811,0.7434
8,0.6915383053249783,0.6665671398639679,0.7678
9,0.6583753077401056,0.6704999232292175,0.7694
10,0.6329756110721164,0.6135503573417663,0.792
11,0.6142000375270843,0.6144150078296662,0.7876
12,0.597147745291392,0.5835871234893799,0.7932
13,0.5786474235852559,0.5677911190986633,0.807
14,0.5587876342932383,0.5586540792942047,0.804
15,0.544330208852556,0.5531418607711792,0.8052
16,0.5316291184213426,0.5803291440606118,0.7994
17,0.5226301605966356,0.5208743693828582,0.8202
18,0.5099537638399336,0.5106900928497314,0.826
19,0.5003970823460155,0.5208109285831451,0.8244
20,0.488741534725825,0.5269494437217712,0.8172
21,0.4847023398558299,0.5427002429962158,0.814
22,0.466108575407664,0.5018524788618087,0.8294
23,0.4575917785697513,0.4984998746871948,0.8298
24,0.45245325501230027,0.5057768971681594,0.8278
25,0.4386182352648841,0.5109501218676568,0.8298
26,0.43331455664369795,0.510596007013321,0.8288
27,0.4338345383220249,0.5343223952054977,0.8154
28,0.41960301928520205,0.49506492280960085,0.8324
29,0.4139012930181291,0.4722270351886749,0.839
30,0.40957421712875364,0.5110910865902901,0.825
31,0.40631873525248635,0.5163183334231377,0.8298
32,0.393025601500935,0.49233833236694335,0.833
33,0.3903473738723331,0.46653326900005343,0.8436
34,0.3816896886481179,0.48542066459655764,0.8342
35,0.37532539110978447,0.47207252717614173,0.8436
36,0.37176412325898806,0.5023360149383544,0.837
37,0.366527691382832,0.49456716554164887,0.8398
38,0.36113736271328395,0.4810820683121681,0.8412
39,0.36075288241174486,0.47752853326797484,0.8386
40,0.34644567793210346,0.477522972163558,0.8436
41,0.3478418245765898,0.4741335746049881,0.8416
42,0.3414219546371036,0.48138055352568626,0.84
43,0.33836444484657713,0.48522598595619204,0.8414
44,0.33084787094725504,0.4627385258793831,0.846
45,0.3273302859644095,0.48719168176651,0.845
46,0.32608980298572116,0.46889274644851686,0.844
47,0.31823931472036576,0.47153772249221804,0.8426
48,0.3129054596185684,0.4982317466855049,0.8406
49,0.3074886870596144,0.4787135597705841,0.8456
50,0.30834292443063527,0.4687933187961578,0.8434
51,0.30536497445636324,0.4889861720085144,0.8448
52,0.295394141125679,0.46708838889598847,0.8486
53,0.2968492947220802,0.4648849405884743,0.8552
54,0.2880210342393981,0.4716906624794006,0.85
55,0.2862070811006758,0.47145454956293104,0.8458
56,0.2781639854994085,0.4605491355895996,0.8486
57,0.2776812014049954,0.4664467803478241,0.8476
58,0.2734561894602246,0.47286565158367155,0.8568
59,0.26813467423121135,0.46387069654464724,0.853
60,0.26806782105498844,0.4583436249256134,0.8554
61,0.26722259260283576,0.46332268379926683,0.857
62,0.25880622574090956,0.4672790791928768,0.8522
63,0.25718577999803754,0.4665083202123642,0.8522
64,0.25309452805519106,0.4621353344917297,0.8554
65,0.25222245019276934,0.4630947939515114,0.8568
66,0.24699864053461287,0.46610796040296554,0.8528
67,0.24242991956075033,0.4630413999795914,0.8602
68,0.24198801188468932,0.469146197026968,0.8568
69,0.244599837911129,0.46547668498158457,0.8586
70,0.23769528101417753,0.46557958952188494,0.858
71,0.23463907402786943,0.46005857090353963,0.8604
72,0.23423339153395759,0.4633190325945616,0.8584
