epoch,train_loss,val_loss,val_accuracy
1,1.7930956932774873,1.7993133263516308,0.15726210350584308
2,1.794798151309171,1.800372784802432,0.15726210350584308
3,1.7950592066044941,1.7933509365346076,0.15726210350584308
4,1.7951421090572592,1.7918469514990092,0.17762938230383973
5,1.7950218409305367,1.793826421552986,0.17161936560934893
6,1.7948380835650917,1.7947091473959922,0.16928213689482471
7,1.795316439901231,1.7958061052284178,0.15726210350584308
8,1.7949807879351352,1.7522387766877876,0.20534223706176963
9,1.7425043849939772,1.6879562887803143,0.2641068447412354
10,1.6845657344748193,1.6300146239826794,0.31519198664440734
11,1.4907930924128303,1.3707900580261307,0.4621035058430718
12,1.3366714645548896,1.1620767663834688,0.5492487479131887
13,1.2219418521767036,1.2328288810281005,0.5262103505843072
14,1.1213368919817877,1.1109558930580126,0.5863105175292154
15,1.028731971077512,0.8500215396658208,0.6864774624373957
16,0.9619301545798745,1.1025261287100128,0.6233722871452421
17,0.9228671351244573,1.00860517299633,0.6514190317195325
18,0.8901831799868057,0.7605151749811507,0.7245409015025042
19,0.8550821714325318,0.9219548998173569,0.6474123539232054
20,0.8380642061718215,0.8473820267615215,0.7005008347245409
21,0.8207090784787823,0.8380221996363096,0.6964941569282137
22,0.7962652550496739,0.8378981486982814,0.698831385642738
23,0.7849745409066226,0.7421801268158851,0.7395659432387313
24,0.7600950555963839,0.7955277460644361,0.7198664440734558
25,0.754841004193127,0.7792717322483286,0.7245409015025042
26,0.7558119553235962,0.6521218383849563,0.7656093489148581
27,0.7275110807160143,0.7116973543803958,0.7529215358931552
28,0.7166458265381022,0.6523156946310416,0.7589315525876461
29,0.7088217463698172,0.6804423028519238,0.7632721202003339
30,0.701024667828464,0.5744209083770472,0.7906510851419032
31,0.68284942435459,0.710728569997969,0.7642737896494157
32,0.6865055808136362,0.7639893085411276,0.730550918196995
33,0.6796314582275563,0.6478618949402951,0.771619365609349
34,0.6670248782495684,0.8917852149582864,0.7048414023372287
35,0.6600861068059727,0.7226066274416069,0.7619365609348915
36,0.6505201982229071,0.7395406451567584,0.7515859766277129
37,0.6345105283791391,0.6063658666033578,0.7919866444073456
38,0.6330509202444119,0.8275535562798655,0.7265442404006678
39,0.636996373336109,0.5730174194393254,0.8080133555926544
40,0.6178764083742587,0.5024404403164311,0.8207011686143573
41,0.6128073014014077,0.5365791220497806,0.815025041736227
42,0.6027566278097785,0.5741166158590173,0.7993322203672788
43,0.5986186810344087,0.5735594589244544,0.7956594323873122
44,0.5968077557624611,0.4527055635675166,0.8407345575959934
45,0.5894647664360328,0.719328492929621,0.7629382303839732
46,0.5817482367618683,0.47269506338044676,0.8327212020033389
47,0.576476927195141,0.49882492191206435,0.8213689482470785
48,0.5699322758847046,0.47770833535266044,0.8327212020033389
49,0.5608283950893598,0.508345784965859,0.8196994991652755
50,0.5666222769868438,0.4797961574265475,0.8313856427378965
51,0.5475623461851873,0.504338131026553,0.8243739565943239
52,0.5522808794709537,0.5842597802413724,0.7913188647746243
53,0.5353638396442345,0.488365732578682,0.8320534223706177
54,0.5305623507327536,0.4881130463889923,0.823372287145242
55,0.5282030028008771,0.4548064038829135,0.8340567612687813
56,0.5268353071450702,0.4771784009439917,0.8350584307178631
57,0.509365109103054,0.43150291848859323,0.847746243739566
58,0.5075353175440314,0.4970790360129138,0.8280467445742905
59,0.4995988600487136,0.5033586267238865,0.820033388981636
60,0.49612380628827724,0.44921562649769853,0.8447412353923205
61,0.491185731937258,0.45369278946782593,0.849415692821369
62,0.4809430502814466,0.4074374361507881,0.8590984974958263
63,0.470683079433759,0.5141549543068683,0.820033388981636
64,0.47022672531516924,0.458768393753566,0.8373956594323874
65,0.461418120451844,0.4568918458507933,0.8420701168614357
66,0.4571107951739699,0.44850654167205545,0.8490818030050084
67,0.4430974942051775,0.3582809218779231,0.8751252086811352
68,0.4348901946971514,0.40276364060196534,0.8534223706176962
69,0.42860646395744206,0.38156607111228724,0.8651085141903172
70,0.42348020792537167,0.6273494981963169,0.8080133555926544
71,0.41827092125468335,0.3929558466193274,0.8687813021702838
72,0.4123960056342012,0.39514057403414793,0.862771285475793
73,0.3962814373553759,0.39122432795709283,0.8597662771285476
74,0.3952208683990015,0.3955384842740474,0.8614357262103506
75,0.3882686781570925,0.48880526932929713,0.8293823038397329
76,0.37664447471049733,0.368771846206837,0.8734557595993322
77,0.37482302867357564,0.3792866578782739,0.8654424040066778
78,0.3644216180918195,0.3249882947522929,0.8814691151919867
79,0.3510200714572803,0.350181641861274,0.8814691151919867
80,0.344703211042312,0.3621334037816584,0.8754590984974958
81,0.3396519724207219,0.3575919025902557,0.8747913188647746
82,0.32989638371172714,0.33832669198413523,0.8757929883138564
83,0.32623339988659583,0.3849669893715338,0.8701168614357262
84,0.314766514740527,0.3503135520249655,0.8741235392320534
85,0.30003241273931297,0.29975933815680683,0.9008347245409015
86,0.29469619293143146,0.3283411940270553,0.8851419031719533
87,0.27933089258802796,0.3325105039822637,0.887813021702838
88,0.2828880463953571,0.29304705281587995,0.8971619365609349
89,0.26726984151467814,0.33040778412046734,0.8888146911519199
90,0.2529981150315484,0.2932386606881933,0.8948247078464107
91,0.24899021304000243,0.2698050510604712,0.9088480801335559
92,0.23724388774402316,0.27466947270156145,0.9108514190317195
93,0.22726590058727852,0.2829355855815996,0.9005008347245409
94,0.22442254136224915,0.2873420491242449,0.9031719532554258
95,0.21932350223267702,0.2808381556867558,0.9045075125208681
96,0.20468467465927592,0.26814084500323154,0.9061769616026711
97,0.19090283556681467,0.2551901783215781,0.9145242070116861
98,0.18267932801616565,0.2564340109120625,0.9165275459098498
99,0.1759330795829196,0.2683760887046091,0.9158597662771285
100,0.16774401000596223,0.2614651086483655,0.9145242070116861
101,0.15394897631606974,0.2475859484409848,0.9181969949916527
102,0.14704737794926775,0.25511192554026496,0.915525876460768
103,0.1429094040919136,0.2469520820649916,0.9191986644407345
104,0.12498735817874544,0.2499254647947114,0.9195325542570951
105,0.12198092224111912,0.25038525581061344,0.9262103505843072
106,0.11781094094058625,0.24735890582378003,0.9218697829716194
107,0.1081381623043305,0.2394988750376566,0.9215358931552587
108,0.09609581725042499,0.25404049763098385,0.9208681135225376
109,0.09383207634905272,0.24827024563773845,0.9228714524207011
110,0.08993693272304014,0.23735086669358665,0.9268781302170284
111,0.08729829556537853,0.24499735557077723,0.9232053422370617
112,0.07968313801048023,0.24436340895737949,0.9285475792988314
113,0.07385226752049635,0.23868536566056076,0.9292153589315526
114,0.07400916668551429,0.23896962023885898,0.9312186978297162
115,0.07146352605176533,0.23530119954544634,0.9315525876460768
116,0.07125263033771687,0.23340968199584242,0.9318864774624374
117,0.07164779051405824,0.23474273638106347,0.9298831385642737
118,0.06750623112066081,0.23135579324425362,0.932220367278798
119,0.06860903307414098,0.2307991638904024,0.9315525876460768
120,0.06598668833209936,0.23411087360923397,0.9308848080133556
