epoch,loss_d,loss_g
225,1.3751600583394368,0.7966032649079958
226,1.3773532932003338,0.8007803559303284
227,1.3765464375416439,0.7985808526476225
228,1.3755350708961487,0.7993056736886501
229,1.3761405944824219,0.8014758303761482
230,1.376271183292071,0.795984740058581
231,1.37680168201526,0.7996822632849216
232,1.3769524445136387,0.7965913179020087
233,1.376196230451266,0.7995808472235998
234,1.377640684445699,0.798367710163196
235,1.375883678595225,0.7955777483681837
236,1.37582878023386,0.8008202413717905
237,1.377417042851448,0.7973098196089268
238,1.3751622065901756,0.7991055411597093
239,1.3761936873197556,0.7992786007622877
240,1.3767676179607709,0.7951535719136397
241,1.3752763817707698,0.8017453787227472
242,1.3775605012973149,0.796812062462171
243,1.3765598436196644,0.7980232213934263
244,1.375949797530969,0.8021506257355213
245,1.3773177191615105,0.7954019022484621
246,1.376710794866085,0.7999417173365752
247,1.375866711139679,0.7974694060782591
248,1.3769131551186244,0.7990514387687048
249,1.3756674528121948,0.8013854486246904
250,1.37548233071963,0.7965068606038889
251,1.3771855259935062,0.8015175784627596
252,1.3752397522330284,0.7961359856029352
253,1.37751816958189,0.8002869424720606
254,1.3762132575114567,0.7970822590092818
255,1.3768570472796757,0.7994659704466661
256,1.3768796920776367,0.7974998640517393
257,1.3754879360397656,0.7965871344010035
258,1.376747431854407,0.8025269011656443
259,1.3763354942202568,0.7950803302228451
260,1.3756446242332458,0.8017494827508926
261,1.3774339184165,0.7961465256909529
262,1.3752187316616376,0.7979498182733854
263,1.3760087465246518,0.8009062012036642
264,1.3775049448013306,0.7951152051488558
265,1.3753208195169766,0.8039539232850075
266,1.3779570485154788,0.7945719845592976
267,1.3762867351373036,0.7989759556949139
268,1.3757961044708888,0.800403643399477
269,1.377168983221054,0.7957201351722082
270,1.3756966963410378,0.80309280504783
271,1.3762296984593074,0.7953607228895029
272,1.377220091720422,0.8004278143246969
273,1.375443456073602,0.7970905813078085
274,1.3774936224023502,0.7987826652824879
275,1.375597397486369,0.8012426160275936
276,1.3764593601226807,0.7944526175657908
277,1.3768688961863518,0.8023534764846166
278,1.3762093807260196,0.7947846874594688
279,1.3774550209442775,0.7991940180460612
280,1.3759110197424889,0.8009244066973528
281,1.3758740996321042,0.7958318206171194
282,1.3765782068173091,0.8029284862180551
283,1.3766840646664302,0.7939285412430763
284,1.3762012273073196,0.7994057387113571
285,1.376045490304629,0.8012881278991699
286,1.3763992736736934,0.7954279457529386
287,1.3762805635730426,0.8029481073220571
288,1.3772380923231442,0.7953988959391912
289,1.3759278307358425,0.7990969829261303
290,1.376576028764248,0.8000483711560568
291,1.3765169208248456,0.7949965422352155
292,1.3758987709879875,0.8026707842946053
293,1.3768440981705983,0.7950640159348646
294,1.37645972520113,0.7987870573997498
295,1.375810441871484,0.8007903210818768
296,1.3762119983633359,0.7964419064422449
297,1.375832587480545,0.8018176356951395
298,1.3767307276527088,0.7944907521208128
299,1.376142531633377,0.8003123514354229
300,1.3763954962293308,0.7972044348716736
301,1.3769214327136676,0.7991276296476523
302,1.3758595138788223,0.8005600745479265
303,1.3767485444744427,0.7965476910273234
304,1.3757629841566086,0.8011881560087204
305,1.3770658075809479,0.7948650730152925
306,1.3759540989995003,0.8018130349616209
307,1.3757700522740681,0.7976425215601921
308,1.3772368431091309,0.7987966959675153
309,1.3754580691456795,0.7992138502498468
310,1.3766190682848294,0.7984427809715271
311,1.376544217268626,0.798877572019895
312,1.3769151270389557,0.7972966469824314
313,1.3755758553743362,0.7984743366638819
314,1.3767186179757118,0.7971229565640291
315,1.376933937271436,0.8014079829057058
316,1.3750572899977367,0.7969222615162531
317,1.376691810786724,0.8013104982674122
318,1.3766731023788452,0.7941236247618993
319,1.3759124080340068,0.800201111783584
320,1.376681091884772,0.7979206467668215
321,1.3762799526254337,0.7999499874810377
322,1.3771779760718346,0.7981038068731626
323,1.3751037990053494,0.7994540855288506
324,1.3770969385902088,0.7983877956867218
325,1.3766941552360852,0.7971124264101187
326,1.3754259546597798,0.801620269815127
327,1.3767892966667812,0.7951759199301401
328,1.3763860762119293,0.8021720312535763
329,1.376005267103513,0.7963632817069689
330,1.3769664416710536,0.8009380089739958
331,1.3756370569268863,0.797309851894776
332,1.3774207482735317,0.7983252915243307
333,1.3749154259761174,0.7977354327837626
334,1.3774392132957776,0.7974930504957835
335,1.376148444910844,0.8035493878026804
336,1.3752599209547043,0.7950401529669762
337,1.3769418199857075,0.8026079473396143
338,1.376867137849331,0.793135811885198
339,1.3763729830582936,0.7976351442436377
340,1.3756911233067513,0.8028184399008751
341,1.3764253308375676,0.7953881373008093
342,1.3776470944285393,0.801535482207934
343,1.37485217799743,0.7977797910571098
344,1.3766917611161869,0.7989200750986735
345,1.3771412819623947,0.8005830148855845
346,1.3750181943178177,0.7941003938515981
347,1.3762121920784314,0.8016482045253118
348,1.3768393322825432,0.7960904513796171
349,1.3774342363079388,0.7996619641780853
350,1.3752669990062714,0.8018200621008873
351,1.375707174340884,0.7956837738553683
352,1.377507562438647,0.8017521525422732
353,1.376941663523515,0.7939097893734773
354,1.375908449292183,0.7985248615344366
355,1.3756659751137097,0.801631203542153
356,1.3774072900414467,0.7952607745925585
357,1.3760369221369426,0.8015675855179628
358,1.376111924648285,0.798297589023908
359,1.3756572604179382,0.7986592998107275
360,1.3773413971066475,0.7997910355528196
361,1.3766265710194905,0.795003658781449
362,1.3751918425162633,0.7995737083256245
363,1.3765191212296486,0.7981357177098592
364,1.37698033452034,0.7996438890695572
365,1.3769360134998958,0.7995240452388922
366,1.3757959231734276,0.7988834915061792
367,1.375515970091025,0.7991731315851212
368,1.3777907565236092,0.7966439488033453
369,1.3762248009443283,0.7991123385727406
370,1.3751978501677513,0.7971797734498978
371,1.3768661990761757,0.7988893054425716
372,1.3770074099302292,0.7984147109091282
373,1.3763745377461116,0.8003865281740824
374,1.3749757359425228,0.798354085534811
375,1.3782190531492233,0.7988644875586033
376,1.3759227767586708,0.7961952649056911
377,1.3752569059530895,0.7988833375275135
378,1.3769110217690468,0.7985734418034554
379,1.3779709835847218,0.7991735724111398
380,1.3749914740522702,0.7993701895078024
381,1.3754270449280739,0.8002935834228992
382,1.3777264108260472,0.7960213422775269
383,1.3767837112148602,0.7991111489633719
384,1.3747862502932549,0.7962501309812069
385,1.3758547008037567,0.8000100913147131
386,1.3782389461994171,0.7982500431438287
387,1.3763322060306866,0.8011794599394003
388,1.3746452157696087,0.799602847546339
389,1.3761076927185059,0.7992161810398102
390,1.3783171822627385,0.7960783379773299
391,1.3753638938069344,0.7988682563106219
392,1.3748097990949948,0.7982515506446362
393,1.3777662813663483,0.7989211740593115
394,1.378106099863847,0.7987060882151127
395,1.3736121604839961,0.8000098206102848
396,1.3777503942449887,0.7973080910742283
397,1.3772370889782906,0.7989865839481354
398,1.376504788796107,0.7941367837289969
399,1.3736106877525647,0.8021785120169321
