epoch,train_loss,val_loss,val_accuracy
1,1.4249599768426684,1.0631787958145142,0.6114
2,1.0878991909239026,0.946585223865509,0.6504
3,0.9532402343114217,0.8306271462440491,0.6976
4,0.8655572715865241,0.7948885752677918,0.7166
5,0.8068044309192234,0.7163801637649536,0.7456
6,0.7661164877997504,0.7226466438293457,0.7488
7,0.7248971713913812,0.7505983436584472,0.7404
8,0.6970926802582211,0.6644522976398468,0.7718
9,0.6665155719545153,0.623299204826355,0.7834
10,0.6390881895595126,0.6200711883544922,0.7888
11,0.6210961450682746,0.6331576825618744,0.7838
12,0.6032598296059503,0.5525806677103042,0.8036
13,0.5860644901063707,0.6039602934479713,0.7886
14,0.563824055756463,0.5640644867420197,0.7978
15,0.5553452688217163,0.6106801568746567,0.7886
16,0.5391144609133403,0.5986900423288345,0.7982
17,0.5313574085977343,0.5573108246326447,0.8068
18,0.515329814306895,0.5586048442840577,0.8172
19,0.511074324438307,0.5503050841331482,0.8136
20,0.49383205512364703,0.5521034533023834,0.815
21,0.4940814520570967,0.5482513389587402,0.811
22,0.4826678693877326,0.575950901889801,0.8002
23,0.47682404131094613,0.5297950248479844,0.8214
24,0.46878800619973077,0.5341772546768189,0.8158
25,0.46109666723012926,0.5195349650144577,0.8238
26,0.45080135108100045,0.49542818384170534,0.8294
27,0.44727104885843066,0.5020541844844818,0.8288
28,0.44128932967715795,0.5135117856502533,0.823
29,0.4332071371131473,0.5138333401918411,0.8258
30,0.43116692259576583,0.5170477925062179,0.826
31,0.42971968177159625,0.4943604386210442,0.83
32,0.42694589304924013,0.518006009888649,0.8268
33,0.4190812593883938,0.4852156064033508,0.8336
34,0.40678427070511713,0.48785786625146865,0.8328
35,0.4048354291121165,0.525493558716774,0.8284
36,0.405446839316686,0.514253067779541,0.826
37,0.4002326638698578,0.49185771859288213,0.8394
38,0.394792020368576,0.512340625667572,0.8338
39,0.3932773542854521,0.5004713990211487,0.834
40,0.38842752201557157,0.5018001718759537,0.8314
41,0.3855989026652442,0.5007832558274269,0.8332
