epoch,train_loss,val_loss,val_accuracy
1,1.7606955963876512,1.6686022396087647,0.4174
2,1.611666958724128,1.598816132926941,0.4406
3,1.5338484637154473,1.5650676887512207,0.4462
4,1.4785753585391574,1.5866192306518554,0.453
5,1.445609356244405,1.537129554748535,0.4632
6,1.413457104725308,1.5370769893646241,0.4752
7,1.3901657334009807,1.5154400968551636,0.4748
8,1.3630940679762098,1.568808924484253,0.4494
9,1.3379636664496528,1.5236736410140992,0.4786
10,1.323429626274109,1.5813290267944335,0.4636
11,1.3112023197386,1.522881461906433,0.4742
