epoch,train_loss,val_loss
1,1.0094673230878948,39.929699888323796
2,1.006056803388384,39.92512043867961
3,1.0027648854561697,39.881444949914915
4,1.0020164557349027,39.80405176748143
5,1.0017744142783842,39.79621433975673
6,0.989018627476108,39.851630635780865
7,0.9702930399667702,41.109467308119974
8,0.9701416143319431,42.69708357707108
9,0.9660345953188254,44.671114024549425
10,0.9757466007767369,44.89585136186959
11,0.968801306732338,43.343233165174425
12,0.9526688508698097,42.06416260369934
13,0.9576216937502458,41.66787281602916
14,0.9608278609768791,43.24730523742071
15,0.9556760587832752,43.00437715738126
16,0.9547910303607705,42.03742134925162
17,0.9463030891351689,42.286623964215266
