epoch,train_loss,val_loss,val_accuracy
1,1.4295728419303895,1.0973671047210694,0.6008
2,1.0946610648685031,0.9711694561004639,0.65
3,0.9809209336810641,0.8573282217025757,0.697
4,0.9059541059282091,0.8841427267074585,0.6826
5,0.8558069952011108,0.8120155203819275,0.7104
6,0.8186323361502753,0.7991549951553345,0.7152
7,0.7925837350527446,0.7269292162418366,0.7464
8,0.7656411766052246,0.6951951144218445,0.754
9,0.7406744095696344,0.7153463367462158,0.7432
10,0.7288973583327399,0.6793378913879394,0.7602
11,0.7135608973821004,0.6668116895675659,0.7596
12,0.7006910074869792,0.6865330669403076,0.759
13,0.688070925924513,0.6405558659553527,0.7764
14,0.676175444179111,0.6286397140979767,0.7808
15,0.670772455936008,0.645526617860794,0.7728
16,0.6566548687246111,0.5993811017751693,0.7926
17,0.6512698974503411,0.6236241060256958,0.7718
18,0.6381225777837966,0.5922320539474487,0.7914
19,0.6332387129916085,0.5876300074577332,0.7952
20,0.6242650493092007,0.6678117785453797,0.763
21,0.6221761295848423,0.5831317074775696,0.792
22,0.6147703446918064,0.5795550014495849,0.799
23,0.6072026680734423,0.5973010009765625,0.7916
24,0.6053461835013496,0.5850561357498169,0.7976
25,0.5908656747606066,0.6064970746040345,0.7912
26,0.5842710571606954,0.5744614944458007,0.7946
27,0.5810367301623026,0.6414423062324524,0.7698
28,0.5774612355126275,0.6344650863647461,0.7706
29,0.572650900416904,0.5703407023429871,0.8016
30,0.5686429330931769,0.5755399890661239,0.7958
31,0.5572676697307163,0.5492906365394592,0.814
32,0.5505044170697531,0.5526290893554687,0.8068
33,0.5491757856157091,0.5085147126674652,0.8226
34,0.5380111646175385,0.49684899435043334,0.8282
35,0.5345957816017999,0.5148153974533081,0.8226
36,0.5303039230240716,0.49845464272499085,0.8256
37,0.5229391823980544,0.5324924113750458,0.8196
38,0.5185101380878024,0.5650656354665756,0.803
39,0.5103555123753017,0.4907278969287872,0.8264
40,0.4986051209608714,0.48259241172075273,0.8304
41,0.49734910142686634,0.4971338937282562,0.8312
42,0.49129012299113806,0.5187329165935516,0.8216
43,0.4891281345791287,0.47758382596969606,0.8354
44,0.47865433168411253,0.47043638048172,0.8378
45,0.47066366176605223,0.4967381910085678,0.8262
46,0.4626538886335161,0.4867083290219307,0.8352
47,0.4531318306075202,0.46365011949539187,0.8382
48,0.452481712574429,0.5032189726352692,0.8232
49,0.44539994342592026,0.446705477809906,0.8476
50,0.4328977945221795,0.4573520042896271,0.845
51,0.42694166703754,0.4286664498806,0.8504
52,0.42280018882751463,0.4491034087300301,0.8478
53,0.4162001772377226,0.4532653995513916,0.8456
54,0.40865807145436606,0.46912278413772585,0.8364
55,0.402859095313814,0.44451736919879914,0.8516
56,0.3940627370516459,0.4216324410676956,0.8534
57,0.38917116431130305,0.43648462438583374,0.8494
58,0.38497614365683663,0.4290252125859261,0.8556
59,0.37867215542793276,0.41039729061126706,0.8602
60,0.37271262809965344,0.4206322475671768,0.8556
61,0.36725672295358447,0.4083634721636772,0.8638
62,0.3606358956336975,0.40018264746665955,0.8604
63,0.3562732421504127,0.401782176232338,0.8642
64,0.34887076333363853,0.4058308901786804,0.861
65,0.33964838621351456,0.3864925803184509,0.8648
66,0.33652789211803014,0.390917195558548,0.8662
67,0.3284190155082279,0.39591175026893616,0.8654
68,0.32489003145959644,0.38814287902116773,0.867
69,0.3206169344822566,0.39053868910074235,0.8694
70,0.3181579894118839,0.388960753595829,0.8668
71,0.3139172472053104,0.38469459433555603,0.8684
72,0.30793289206822716,0.38298617886304853,0.8722
73,0.3099888792673747,0.379685245347023,0.8714
74,0.3043519083526399,0.37743736772537234,0.8706
75,0.30235769015153247,0.37703083341121674,0.8712
76,0.2996691115048197,0.37701597273349763,0.8696
77,0.3034774197419485,0.37389229388237,0.8728
78,0.29877604393263657,0.37534679987430575,0.8714
79,0.29966782597965663,0.3776350232720375,0.8708
80,0.29873527488178675,0.3779866611242294,0.8686
