epoch,train_loss,val_loss
1,0.6939176070528541,0.6923665182535038
2,0.6933500550114932,0.6920349542484727
3,0.6934930728357634,0.6933125354522882
4,0.6932307110823994,0.6910551218099372
5,0.6926954353217389,0.6932221748108087
6,0.6883740557094326,0.6798839083937711
7,0.6752046247772281,0.6323431605516479
8,0.6257069806578546,0.6216832191445106
9,0.5933065724188162,0.5552398049554159
10,0.5790599023549305,0.533689200185066
11,0.5705617825934162,0.5180942811245142
12,0.5593999495153815,0.5193048022514166
13,0.5582044123833683,0.5882074735885443
14,0.5640909673130228,0.5150940896466721
15,0.5434491707864617,0.5105285894039066
16,0.5556138143222358,0.5068394396194192
17,0.5430100586546707,0.5194103891073272
18,0.5539777576346179,0.5519559459630833
19,0.5456401195504574,0.541213087564291
20,0.5400519116298855,0.5152296042719553
21,0.5484893610971523,0.538599313691605
22,0.5391243400690708,0.526233243387799
23,0.5480959659587806,0.5163354256818461
24,0.5514942987493118,0.5743036041426104
25,0.5378454608098394,0.5174597009669902
26,0.5492566924005882,0.540512015653211
