epoch,train_loss,val_loss,val_accuracy
1,1.9894701264911228,1.742678115272522,0.375
2,1.8026337525685627,1.612249303817749,0.4286
3,1.728862388949924,1.5474046033859252,0.4496
4,1.6879581431706747,1.5127427627563477,0.4618
5,1.6485240783691406,1.4796457538604737,0.472
6,1.6180405448913575,1.4387466508865356,0.4794
7,1.5986830190022787,1.4318693349838256,0.486
8,1.579470342042711,1.3975281322479247,0.4958
9,1.5628684418996175,1.3808736169815063,0.5078
10,1.5545420908610026,1.3886522205352783,0.5066
11,1.530292861090766,1.3721282781600952,0.508
12,1.5186741458892823,1.3484876056671142,0.5172
13,1.500271536318461,1.332758941268921,0.53
14,1.4961663569980197,1.3164292987823487,0.534
15,1.4837531250423854,1.31770715675354,0.5328
16,1.4739897435718112,1.3074125284194946,0.5362
17,1.466907684940762,1.297603694343567,0.5448
18,1.4553691923353407,1.2926470043182372,0.5448
19,1.4502176703982883,1.280720320892334,0.547
20,1.4404835977554322,1.2704950181961059,0.5466
21,1.4351630578570895,1.2750163204193115,0.5474
22,1.4244765708075628,1.2512696714401246,0.5626
23,1.415330721452501,1.2504294660568238,0.5602
24,1.4169049708472359,1.2420778493881226,0.5608
25,1.404412259250217,1.2378290168762207,0.555
26,1.400665662765503,1.2270217191696167,0.567
27,1.396121043862237,1.2220771604537963,0.5694
28,1.3854371221966213,1.214831524658203,0.5712
29,1.3776558217790391,1.2121731267929077,0.5748
30,1.3800638396792941,1.207159234905243,0.5798
31,1.374553940963745,1.2121353291511536,0.5722
32,1.3702875516679551,1.2043603137969972,0.5748
33,1.3613117316351997,1.1932942052841187,0.581
34,1.3607171631707085,1.188128254699707,0.5818
35,1.3588036838955349,1.1979728063583375,0.5758
36,1.3507364999135336,1.1803242136001586,0.5862
37,1.3443437967512342,1.1752755180358887,0.5852
38,1.3408528649224176,1.1775037817001344,0.591
39,1.3394881503634983,1.1755447280883788,0.5854
40,1.3310180962456597,1.1667853240966797,0.5882
