epoch,train_loss,val_loss
1,0.6955786582913094,0.6906185775700182
2,0.6928528377551906,0.6874462767402725
3,0.6916308038545234,0.6810918037254031
4,0.6882713512079606,0.6703085503955879
5,0.6813266856254594,0.6540094991721729
6,0.6716384278491107,0.6472659199544699
7,0.6639927313817258,0.608622154977062
8,0.6527995306661324,0.5854429549509936
9,0.6412820810776936,0.5677663648482596
10,0.6284277629904926,0.5496360535668855
11,0.6281746252219935,0.5422645872182185
12,0.6182533035478318,0.5565460371499015
13,0.6160716365767893,0.5355374653740684
14,0.608808562718743,0.5174184435665017
15,0.6002304756615072,0.48866013135060227
16,0.6008197895475308,0.5189042041207305
17,0.5944751918842198,0.47408494884424873
18,0.5860054927156461,0.49774439559124484
19,0.5837932776404795,0.4685026914766519
20,0.5790547346963525,0.4791857600212097
21,0.5776187291997947,0.4531144901077346
22,0.5781899210369876,0.46162669995043537
23,0.5707685161900047,0.4377622725349842
24,0.568534965941448,0.4765624436411527
25,0.5646498494064045,0.4442657158516421
26,0.5634724483979459,0.4452693111235552
27,0.5627774496215332,0.4451460437019273
28,0.5583353046549867,0.4501237494520622
29,0.5598621893402757,0.4365247945384224
30,0.5655976549021192,0.42563086571079667
31,0.5531453782359496,0.4216192954837686
32,0.5515967873284885,0.4832902211363953
33,0.5525336228064354,0.45186895899253315
34,0.5526210768333334,0.4424509795585481
35,0.5497973999440275,0.41904417742596994
36,0.5481224888997362,0.4306425883038209
37,0.5473259690055258,0.4470641878571841
38,0.548190087014213,0.45069037392587946
39,0.5560519303180788,0.43042146923518415
40,0.5444775082943981,0.47008376605439894
41,0.5432255568093811,0.4303139321284719
42,0.5533742661244558,0.41400554805698964
43,0.5465723982052034,0.4409969454944724
44,0.5461231524712729,0.43411562436878093
45,0.5438258573577367,0.4827934184876999
46,0.5493354466445661,0.5329064688470104
47,0.5449666594037946,0.4641012632020629
48,0.5423681357048995,0.4594151513411267
49,0.5378952427678814,0.48258759037102805
50,0.5421300425171589,0.4448971963754975
51,0.5368181847315487,0.4687293723668202
52,0.533905582449031,0.46868748889111056
